"CO_UF","NO_UF","PA_UFMUN","NO_MUN","CO_REG","NO_REG","CO_REGibge","NO_REGibge","PA_CODUNI","FANTASIA","COD_CEP","CPF_CNPJ","CNPJ_MAN","PA_CBOCOD","DS_CBO","PA_PROC_ID","NO_PROC","PA_MUNPCN","count","qtde","total"
"41","Paraná","411750","PAIÇANDU","41015","15ª RS Maringá","41009","Maringá","4054636","UNIDADE BASICA DE SAUDE IVAI","87140000","00000000000000","76282664000152","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,1,7.86
"41","Paraná","411770","PALMEIRA","41003","3ª RS Ponta Grossa","41021","Ponta Grossa","2687135","CENTRO DE ESPECIALIDADES MEDICAS","84130000","00000000000000","76179829000165","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,18,141.48
"41","Paraná","411790","PALOTINA","41020","20ª RS Toledo","41022","Toledo","4054687","CENTRO DE SAUDE MARIA LUIZA SOARES","85950000","00000000000000","76208487000164","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,28,220.08
"41","Paraná","411820","PARANAGUÁ","41001","1ª RS Paranaguá","41038","Paranaguá","2683067","LABORATORIO MADRE TERESA DE CALCUTA","83206030","76650712000118","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,15,117.9
"41","Paraná","411820","PARANAGUÁ","41001","1ª RS Paranaguá","41038","Paranaguá","2683091","CLINILAB ANALISES CLINICAS SA LTDA","83203150","78179363000123","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,98,770.28
"41","Paraná","411820","PARANAGUÁ","41001","1ª RS Paranaguá","41038","Paranaguá","2683113","LABORATORIO PASTEUR","83203550","79622460000101","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,87,683.82
"41","Paraná","411820","PARANAGUÁ","41001","1ª RS Paranaguá","41038","Paranaguá","5529212","CENTRO DE ESPECIALIDADES E DIAGNOSTICO JOAO PAULO II","83212260","00000000000000","76017458000115","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,856,6728.16
"41","Paraná","411840","PARANAVAÍ","41014","14ª RS Paranavaí","41001","Paranavaí","2754738","SANTA CASA DE PARANAVAI","87704090","79724423000104","00000000000000","221105","BIOLOGO  ANALISTA DE MICROBIOS BIOLOGISTA BIOMEDICO CITO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,1,7.86
"41","Paraná","411850","PATO BRANCO","41007","7ª RS Pato Branco","41027","Pato Branco","0017876","CONIMS","85501037","00000000000000","00136858000188","221205","BIOM�DICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,61,479.46
"41","Paraná","411850","PATO BRANCO","41007","7ª RS Pato Branco","41027","Pato Branco","0017876","CONIMS","85501037","00000000000000","00136858000188","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,225,1768.5
"41","Paraná","411850","PATO BRANCO","41007","7ª RS Pato Branco","41027","Pato Branco","0017922","LABSAL LABORATORIO DE ANALISES CLINICAS SAO LUCAS","85501272","79845608000177","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,54,424.44
"41","Paraná","411850","PATO BRANCO","41007","7ª RS Pato Branco","41027","Pato Branco","2500752","LABORATORIO BIOCENTER","85501250","82471251000119","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,17,133.62
"41","Paraná","411850","PATO BRANCO","41007","7ª RS Pato Branco","41027","Pato Branco","2500779","LABORATORIO POLICLINICA PATO BRANCO","85501071","77122737000101","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,1,7.86
"41","Paraná","411850","PATO BRANCO","41007","7ª RS Pato Branco","41027","Pato Branco","6384919","LABORATORIO SAO RAFAEL","85501045","10979617000154","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,57,448.02
"41","Paraná","411850","PATO BRANCO","41007","7ª RS Pato Branco","41027","Pato Branco","7386397","LABORATORIO SANTA CLARA","85501071","13222986000277","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,66,518.76
"41","Paraná","411880","PEABIRU","41011","11ª RS Campo Mourão","41005","Campo Mourão","2733986","EXAMINARE","87250000","77925758000165","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,4,31.44
"41","Paraná","411890","PÉROLA","41012","12ª RS Umuarama","41002","Umuarama","5692490","PRO ANALISE LABORATORIO DE ANALISE CLINICAS","87540000","08355324000154","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",3,3,23.58
"41","Paraná","411890","PÉROLA","41012","12ª RS Umuarama","41002","Umuarama","7268866","LABORATORIO MENDES","87540000","17382002000195","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",8,8,62.88
"41","Paraná","411910","PIÊN","41002","2ª RS Metropolitana","41039","Rio Negro PR","0018031","CENTRO DE SAUDE DE PIEN","83860000","00000000000000","76002666000140","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",2,3,23.58
"41","Paraná","411915","PINHAIS","41002","2ª RS Metropolitana","41037","Curitiba","0018082","LABAN PINHAIS","83331330","00000000000000","72082043000174","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,190,1493.4
"41","Paraná","411915","PINHAIS","41002","2ª RS Metropolitana","41037","Curitiba","0018112","IDC LABORATORIOS INSTITUTO DE DIAGNOSTICO CLINILABOR","83331330","85070340000141","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,63,495.18
"41","Paraná","411915","PINHAIS","41002","2ª RS Metropolitana","41037","Curitiba","0018147","LABCEN","83323000","00000000000000","68753813000196","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,101,793.86
"41","Paraná","411915","PINHAIS","41002","2ª RS Metropolitana","41037","Curitiba","0018333","HOSPITAL MUNICIPAL NOSSA SENHORA DA LUZ DOS PINHAIS","83323040","00000000000000","95423000000100","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,184,1446.24
"41","Paraná","411915","PINHAIS","41002","2ª RS Metropolitana","41037","Curitiba","3030792","XIMENES BOURGUIGNON","83326000","02992787000140","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,79,620.94
"41","Paraná","411930","PINHÃO","41005","5ª RS Guarapuava","41029","Guarapuava","3016919","LABORATORIO SANLAB LTDA","85170000","02396298000126","00000000000000","221105","BIOLOGO  ANALISTA DE MICROBIOS BIOLOGISTA BIOMEDICO CITO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,31,243.66
"41","Paraná","411990","PONTA GROSSA","41003","3ª RS Ponta Grossa","41021","Ponta Grossa","2686953","SANTA CASA DE MISERICORDIA DE PONTA GROSSA","84010200","80238926000159","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,70,550.2
"41","Paraná","411990","PONTA GROSSA","41003","3ª RS Ponta Grossa","41021","Ponta Grossa","2687062","HOSPITAL DA CRIANCA PREFEITO JOAO VARGAS DE OLIVEIRA","84050000","00000000000000","76175884000187","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,4,31.44
"41","Paraná","411990","PONTA GROSSA","41003","3ª RS Ponta Grossa","41021","Ponta Grossa","5856523","LABORATORIO GERAL DR ALFREDO BERGER","84051000","00000000000000","76175884000187","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,800,6288
"41","Paraná","411990","PONTA GROSSA","41003","3ª RS Ponta Grossa","41021","Ponta Grossa","6542638","HOSPITAL UNIVERSITARIO REGIONAL DOS CAMPOS GERAIS","84031510","00000000000000","80257355000108","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,73,573.78
"41","Paraná","411995","PONTAL DO PARANÁ","41001","1ª RS Paranaguá","41038","Paranaguá","2557339","POSTO DE SAUDE DE IPANEMA","83255000","00000000000000","01609843000152","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,34,267.24
"41","Paraná","412000","PORECATU","41017","17ª RS Londrina","41007","Porecatu","2727447","CENTRO DE SAUDE LUIZ DI MIGUELLI","86160000","00000000000000","80542764000148","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,13,102.18
"41","Paraná","412035","PRANCHITA","41008","8ª RS Francisco Beltrão","41025","Capanema","2583410","CENTRO DE SAUDE NIS I PRANCHITA","85730000","00000000000000","09182117000108","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,5,39.3
"41","Paraná","412080","QUATRO BARRAS","41002","2ª RS Metropolitana","41037","Curitiba","6440681","CENTRO INTEGRADO DE ATENCAO A SAUDE","83420000","00000000000000","76105568000139","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,15,117.9
"41","Paraná","412120","QUITANDINHA","41002","2ª RS Metropolitana","41039","Rio Negro PR","6044077","BIOCLIN LABORATORIO DE ANALISES CLINICAS","83840000","08381771000188","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,40,314.4
"41","Paraná","412150","REBOUÇAS","41004","4ª RS Irati","41032","Irati","2554038","CENTRO DE SAUDE DE REBOUCAS","84550000","00000000000000","77774859000182","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,7,55.02
"41","Paraná","412230","RIO NEGRO","41002","2ª RS Metropolitana","41039","Rio Negro PR","0025550","CENTRO MUNICIPAL DE ESPECIALIDADES ENFERMEIRO JOSE KRAJEWSKI","83880000","00000000000000","76002641000147","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,20,157.2
"41","Paraná","412240","ROLÂNDIA","41017","17ª RS Londrina","41011","Londrina","5066190","CENTRO DE ESPECIALIDADES REABILITACAO E DIAGNOSE MUNICIPAL","86600045","00000000000000","76288760000108","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,219,1721.34
"41","Paraná","412250","RONCADOR","41011","11ª RS Campo Mourão","41005","Campo Mourão","3768163","LABORATORIO DE ANALISES CLINICAS SANTA CLARA","87320000","05704411000181","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,10,78.6
"41","Paraná","412330","SANTA CRUZ DE MONTE CASTELO","41014","14ª RS Paranavaí","41001","Paranavaí","2754533","NIS II SCM CASTELO","87920000","00000000000000","75462820000102","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,8,62.88
"41","Paraná","412380","SANTA IZABEL DO OESTE","41008","8ª RS Francisco Beltrão","41025","Capanema","7404883","CENTRO DE SAUDE NIS I SANTA IZABEL DO OESTE","85650000","00000000000000","76205715000142","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,1,7.86
"41","Paraná","412395","SANTA MÔNICA","41014","14ª RS Paranavaí","41001","Paranavaí","2754495","NIS II SANTA MONICA","87915000","00000000000000","95641916000137","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,1,7.86
"41","Paraná","412410","SANTO ANTÔNIO DA PLATINA","41019","19ª RS Jacarezinho","41016","Jacarezinho","2781883","INSTITUTO DO RIM","86430000","03626879000170","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","410360",3,3,23.58
"41","Paraná","412410","SANTO ANTÔNIO DA PLATINA","41019","19ª RS Jacarezinho","41016","Jacarezinho","2781883","INSTITUTO DO RIM","86430000","03626879000170","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","410470",1,1,7.86
"41","Paraná","412410","SANTO ANTÔNIO DA PLATINA","41019","19ª RS Jacarezinho","41016","Jacarezinho","2781883","INSTITUTO DO RIM","86430000","03626879000170","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","410900",1,1,7.86
"41","Paraná","412410","SANTO ANTÔNIO DA PLATINA","41019","19ª RS Jacarezinho","41016","Jacarezinho","2781883","INSTITUTO DO RIM","86430000","03626879000170","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","410970",6,6,47.16
"41","Paraná","412410","SANTO ANTÔNIO DA PLATINA","41019","19ª RS Jacarezinho","41016","Jacarezinho","2781883","INSTITUTO DO RIM","86430000","03626879000170","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","411180",1,1,7.86
"41","Paraná","412410","SANTO ANTÔNIO DA PLATINA","41019","19ª RS Jacarezinho","41016","Jacarezinho","2781883","INSTITUTO DO RIM","86430000","03626879000170","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","411230",1,1,7.86
"41","Paraná","412410","SANTO ANTÔNIO DA PLATINA","41019","19ª RS Jacarezinho","41016","Jacarezinho","2781883","INSTITUTO DO RIM","86430000","03626879000170","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","411280",1,1,7.86
"41","Paraná","412410","SANTO ANTÔNIO DA PLATINA","41019","19ª RS Jacarezinho","41016","Jacarezinho","2781883","INSTITUTO DO RIM","86430000","03626879000170","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","411920",3,3,23.58
"41","Paraná","412410","SANTO ANTÔNIO DA PLATINA","41019","19ª RS Jacarezinho","41016","Jacarezinho","2781883","INSTITUTO DO RIM","86430000","03626879000170","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","412070",2,2,15.72
"41","Paraná","412410","SANTO ANTÔNIO DA PLATINA","41019","19ª RS Jacarezinho","41016","Jacarezinho","2781883","INSTITUTO DO RIM","86430000","03626879000170","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","412180",1,1,7.86
"41","Paraná","412410","SANTO ANTÔNIO DA PLATINA","41019","19ª RS Jacarezinho","41016","Jacarezinho","2781883","INSTITUTO DO RIM","86430000","03626879000170","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","412410",8,8,62.88
"41","Paraná","412410","SANTO ANTÔNIO DA PLATINA","41019","19ª RS Jacarezinho","41016","Jacarezinho","2781883","INSTITUTO DO RIM","86430000","03626879000170","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","412540",1,1,7.86
"41","Paraná","412410","SANTO ANTÔNIO DA PLATINA","41019","19ª RS Jacarezinho","41016","Jacarezinho","2781883","INSTITUTO DO RIM","86430000","03626879000170","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","412660",1,1,7.86
"41","Paraná","412410","SANTO ANTÔNIO DA PLATINA","41019","19ª RS Jacarezinho","41016","Jacarezinho","2781883","INSTITUTO DO RIM","86430000","03626879000170","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","412850",4,4,31.44
"41","Paraná","412520","SÃO JORGE D'OESTE","41008","8ª RS Francisco Beltrão","41026","Franc.Beltrão","2583372","CENTRO DE SAUDE NIS I SAO JORGE DOESTE","85575000","00000000000000","76995380000103","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",19,19,149.34
"41","Paraná","412535","SÃO JORGE DO PATROCÍNIO","41012","12ª RS Umuarama","41002","Umuarama","2665352","HOSPITAL MUNICIPAL AGNALDO GOUVEIA","87555000","00000000000000","77870475000163","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,37,290.82
"41","Paraná","412550","SÃO JOSÉ DOS PINHAIS","41002","2ª RS Metropolitana","41037","Curitiba","0019011","LABORATORIO SAO JOSE","83005570","77066561000118","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,16,125.76
"41","Paraná","412550","SÃO JOSÉ DOS PINHAIS","41002","2ª RS Metropolitana","41037","Curitiba","6994636","LABORATORIO MUNICIPAL DE SAO JOSE DOS PINHAIS","83005420","00000000000000","76105543000135","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,1787,14045.82
"41","Paraná","412560","SÃO MATEUS DO SUL","41006","6ª RS União da Vitória","41034","S.Mateus do Sul","2567202","LABORATORIO DE ANALISES CLINICA AVENIDA","83900000","00743475000178","00000000000000","221205","BIOM�DICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,17,133.62
"41","Paraná","412560","SÃO MATEUS DO SUL","41006","6ª RS União da Vitória","41034","S.Mateus do Sul","2567229","LABORATORIO IGUACU","83900000","05216156000128","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,24,188.64
"41","Paraná","412560","SÃO MATEUS DO SUL","41006","6ª RS União da Vitória","41034","S.Mateus do Sul","6002471","VIDALABOR","83900000","04254482000167","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,9,70.74
"41","Paraná","412570","SÃO MIGUEL DO IGUAÇU","41009","9ª RS Foz do Iguaçu","41024","Foz do Iguaçu","6657885","COMPLEXO HOSPITALAR MUNICIPAL","85877000","00000000000000","09220037000108","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,25,196.5
"41","Paraná","412630","SENGÉS","41003","3ª RS Ponta Grossa","41020","Jaguariaíva","2683180","CENTRO SOCIAL RURAL SENGES","84220000","00000000000000","76911676000107","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,7,55.02
"41","Paraná","412640","SERTANEJA","41018","18ª RS Cornélio Procópio","41015","Corn.Procópio","2576716","CENTRO DE SAUDE SERTANEJA","86340000","00000000000000","75393082000180","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,1,7.86
"41","Paraná","412690","TAPIRA","41012","12ª RS Umuarama","41002","Umuarama","2737310","UNIDADE BASICA DE SAUDE","87830000","00000000000000","09597602000142","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,17,133.62
"41","Paraná","412710","TELÊMACO BORBA","41021","21ª RS Telêmaco Borba","41019","Telêmaco Borba","2741229","DEPARTAMENTO MUNICIPAL DE SAUDE DE TELEMACO BORBA","84265350","00000000000000","76170240000104","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,222,1744.92
"41","Paraná","412720","TERRA BOA","41011","11ª RS Campo Mourão","41005","Campo Mourão","2334771","UNILAB LABORATORIO A CLINICAS","87240000","05436299000145","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,42,330.12
"41","Paraná","412720","TERRA BOA","41011","11ª RS Campo Mourão","41005","Campo Mourão","2567512","LABORATORIO CARLOS CHAGAS","87240000","01778320000130","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,68,534.48
"41","Paraná","412720","TERRA BOA","41011","11ª RS Campo Mourão","41005","Campo Mourão","2567520","LABORATORIO SANTA CRUZ","87240000","76681170000140","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,44,345.84
"41","Paraná","412720","TERRA BOA","41011","11ª RS Campo Mourão","41005","Campo Mourão","6935494","LABORATORIO LOURENCO","87240000","12996106000176","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,41,322.26
"41","Paraná","412760","TIJUCAS DO SUL","41002","2ª RS Metropolitana","41039","Rio Negro PR","0019186","CENTRO DE SAUDE","83190000","00000000000000","76105584000121","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,74,581.64
"41","Paraná","412770","TOLEDO","41020","20ª RS Toledo","41022","Toledo","2800837","CISCOPAR","85900200","00000000000000","73449977000164","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,137,1076.82
"41","Paraná","412770","TOLEDO","41020","20ª RS Toledo","41022","Toledo","2810395","LABORATORIO BIOANALISES","85900190","78670254000104","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,21,165.06
"41","Paraná","412770","TOLEDO","41020","20ª RS Toledo","41022","Toledo","4056698","PRONTO ATENDIMENTO 24 HORAS DR JORGE MILTON NUNES","85910020","00000000000000","76205806000188","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,47,369.42
"41","Paraná","412770","TOLEDO","41020","20ª RS Toledo","41022","Toledo","4056825","LABORATORIO BIOCENTER MATRIZ","85909010","04745996000115","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,22,172.92
"41","Paraná","412788","TUNAS DO PARANÁ","41002","2ª RS Metropolitana","41037","Curitiba","0019208","UNIDADE MISTA DE SAUDE DE TUNAS DO PARANA","83480000","00000000000000","68703834000105","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,30,235.8
"41","Paraná","412800","UBIRATÃ","41011","11ª RS Campo Mourão","41004","Goioerê","2734265","LABORATORIO UBIRATA DE ANALISES CLINICAS","85440000","77363562000124","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,1,7.86
"41","Paraná","412810","UMUARAMA","41012","12ª RS Umuarama","41002","Umuarama","2594765","UNIVERSIDADE PARANAENSE UNIPAR","87502210","00000000000000","75517151000110","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,255,2004.3
"41","Paraná","412810","UMUARAMA","41012","12ª RS Umuarama","41002","Umuarama","2679728","LABORATORIO PRONTO ANALISE","87501055","01097957000160","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,70,550.2
"41","Paraná","412810","UMUARAMA","41012","12ª RS Umuarama","41002","Umuarama","3057291","LABORATORIO SAO MIGUEL","87501020","75515478000153","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,37,290.82
"41","Paraná","412810","UMUARAMA","41012","12ª RS Umuarama","41002","Umuarama","3751783","SANTARITA ANALISES CLINICAS","87504050","03588690000210","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,52,408.72
"41","Paraná","412810","UMUARAMA","41012","12ª RS Umuarama","41002","Umuarama","7263775","LAB EXAME LABORATORIO DE ANALISES CLINICAS","87501070","16554134000194","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,114,896.04
"41","Paraná","412820","UNIÃO DA VITÓRIA","41006","6ª RS União da Vitória","41033","União Vitória","5986524","LABORATORIO DE ANALISES CLINICAS WILLY CARLOS JUNG FILIAL","84600000","83145771000285","00000000000000","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,142,1116.12
"41","Paraná","412853","VENTANIA","41021","21ª RS Telêmaco Borba","41019","Telêmaco Borba","2740494","CENTRO DE SAUDE DE VENTANIA","84345000","00000000000000","95685798000169","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,6,47.16
"41","Paraná","412862","ALTO PARAÍSO","41012","12ª RS Umuarama","41002","Umuarama","4057244","CENTRO DE SAUDE DE ALTO PARAISO","87528000","00000000000000","95640736000130","223415","FARMACEUTICO ANALISTA CLINICO","0202010503","DOSAGEM DE HEMOGLOBINA GLICOSILADA","999999",1,8,62.88
